cbsa,cbsa_title,est,published,gap_pct,n_alloc,pass
43620,"Sioux Falls, SD-MN",295433.8019806441,298181.0,-0.9213189369396054,11459.734600147305,True
31140,"Louisville/Jefferson County, KY-IN",1372407.5736215904,1372558.0,-0.01095956443440722,70512.85372783589,True
36980,"Owensboro, KY",112246.7580149674,112762.0,-0.456928739320513,4985.7396548904835,True
33740,"Monroe, LA",222870.92117148582,223674.0,-0.35903986539078087,10422.751196105763,True
35300,"New Haven, CT",569470.0,570598.0,-0.19768733854657744,26122.0,True
36780,"Oshkosh-Neenah, WI",171674.0,171769.0,-0.055306836507169506,7148.0,True
27900,"Joplin, MO-KS",203319.29112639086,203626.0,-0.15062363038567725,10966.406469854575,True
36260,"Ogden, UT",653300.5834852341,653374.0,-0.011236522231667757,30175.453482865356,True
21660,"Eugene-Springfield, OR",384038.0,384207.0,-0.04398670508345762,19598.0,True
13820,"Birmingham, AL",1184290.5575554292,1184613.0,-0.027219222190776923,53239.71446382004,True
26620,"Huntsville, AL",517167.0042443904,516951.0,0.041784278275969956,21222.37972647859,True
22420,"Flint, MI",403324.3329102442,403305.0,0.004793620273534544,16935.909902886302,True
27100,"Jackson, MI",160178.0,160060.0,0.07372235411720604,7965.0,True
23540,"Gainesville, FL",345669.64539544604,349923.0,-1.2155115852784626,15260.94929768948,True
42700,"Sebring, FL",102584.70390287516,105702.0,-2.9491363428552337,5023.398793341432,False
38540,"Pocatello, ID",90079.57013471946,89454.0,0.6993204716608037,5604.577017283107,True
40420,"Rockford, IL",336593.0,336522.0,0.021098174859295972,15278.0,True
41740,"San Diego-Chula Vista-Carlsbad, CA",3290108.0,3288774.0,0.04056222774809093,154064.0,True
16820,"Charlottesville, VA",224908.40312765952,224335.0,0.25560127829340923,11281.719857042888,True
13980,"Blacksburg-Christiansburg-Radford, VA",181015.0,181664.0,-0.3572529505020257,9532.0,True
15180,"Brownsville-Harlingen, TX",426111.0,426120.0,-0.00211208110391439,19399.0,True
41780,"Sandusky, OH",115303.39257995883,114575.0,0.6357343050044358,6439.745948125165,True
39150,"Prescott Valley-Prescott, AZ",245424.0,245480.0,-0.022812449079354733,12492.0,True
22500,"Florence, SC",198210.27192212816,199675.0,-0.7335560675456824,9815.172594069392,True
29740,"Las Cruces, NM",224369.0,224266.0,0.045927603827597585,8123.0,True
10540,"Albany, OR",130916.09572132592,130706.0,0.16073915606469816,6843.301903352662,True
24500,"Great Falls, MT",85812.07163779263,84606.0,1.425515492745939,4146.398351024947,True
40980,"Saginaw, MI",188562.0,188665.0,-0.05459412185620014,9756.0,True
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1786450.7824934237,1787235.0,-0.04387881317097805,82116.64779698246,True
20500,"Durham-Chapel Hill, NC",600697.999503942,601724.0,-0.17051015017815915,27569.482123218193,True
17660,"Coeur d'Alene, ID",181806.8548637196,181996.0,-0.10392818319105517,7187.324073525288,True
26300,"Hot Springs, AR",97607.57525110888,100035.0,-2.426575447484501,4931.006135152446,False
30780,"Little Rock-North Little Rock-Conway, AR",758855.0,758629.0,0.029790582748616255,30564.0,True
44420,"Staunton-Stuarts Draft, VA",124588.82175909978,126822.0,-1.760876063222642,6070.865891559304,True
43580,"Sioux City, IA-NE-SD",144185.32270529348,144682.0,-0.3432889334585631,7183.099852535726,True
38900,"Portland-Vancouver-Hillsboro, OR-WA",2520225.726433843,2520987.0,-0.030197441167173468,119235.53232018114,True
38340,"Pittsfield, MA",129484.0,129430.0,0.041721393803600404,8664.0,True
22020,"Fargo, ND-MN",259557.95273742898,259459.0,0.038138101753639506,12547.10590001319,True
12060,"Atlanta-Sandy Springs-Roswell, GA",6255899.370541144,6256377.0,-0.0076342819311534076,260943.64234004557,True
10500,"Albany, GA",145758.72225253977,146018.0,-0.17756560661030388,7145.241539437988,True
19140,"Dalton, GA",144071.7209978219,144160.0,-0.0612368217106764,6597.223907141581,True
43100,"Sheboygan, WI",117876.0,117991.0,-0.097465060894475,5768.0,True
10740,"Albuquerque, NM",921511.4468279459,921482.0,0.0031955944821365503,38016.67198751906,True
12620,"Bangor, ME",154096.66394112437,154710.0,-0.39644241411391196,8771.420589500582,True
24420,"Grants Pass, OR",88152.97121126956,88179.0,-0.02951812645918407,4240.608647279609,True
45900,"Traverse City, MI",154561.32195412726,155449.0,-0.5710413356616926,11030.197637281895,True
43780,"South Bend-Mishawaka, IN-MI",324868.68034145125,324560.0,0.09510732728963958,17887.764082264217,True
12980,"Battle Creek, MI",134563.0649803336,133778.0,0.5868416184526699,7406.632082122602,True
32820,"Memphis, TN-MS-AR",1342007.8444059326,1341924.0,0.00624807410349504,58157.93046844871,True
11700,"Asheville, NC",414463.06934259343,414711.0,-0.05978395977115881,18685.06382554757,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6250112.344500379,6249291.0,0.013143002948313746,266018.812899327,True
19500,"Decatur, IL",100687.43711328623,101849.0,-1.1404754948146483,6443.960025944848,True
19100,"Dallas-Fort Worth-Arlington, TX",7983924.87343659,7985590.0,-0.02085164106108972,346555.0395665068,True
17780,"College Station-Bryan, TX",276416.5020225738,278335.0,-0.6892765830478443,14175.750199728975,True
44060,"Spokane-Spokane Valley, WA",596516.9697506265,597123.0,-0.10149169423611579,30861.27992014794,True
34580,"Mount Vernon-Anacortes, WA",131781.0,131328.0,0.344937865497076,11734.0,True
28420,"Kennewick-Richland, WA",310543.4740728265,311807.0,-0.4052269279308988,12756.290762038176,True
16220,"Casper, WY",78523.75598365368,79977.0,-1.8170774301940782,3692.035305548683,True
20260,"Duluth, MN-WI",281626.6045631401,280870.0,0.26937891663049723,20090.416907786348,True
23580,"Gainesville, GA",213145.0,212705.0,0.2068592651794739,10021.0,True
19740,"Denver-Aurora-Centennial, CO",2999682.5285242517,3002721.0,-0.1011906026483428,142489.4870526282,True
13900,"Bismarck, ND",135869.76364983318,136216.0,-0.25418185100635393,4956.869181023778,True
27740,"Johnson City, TN",209642.27674558753,210729.0,-0.5156970585028501,10263.68319507991,True
13460,"Bend, OR",258137.0,257814.0,0.12528411955906196,11107.0,True
30500,"Lexington Park, MD",209294.0,209439.0,-0.06923256891027936,8925.0,True
35660,"Niles, MI",153272.0,153288.0,-0.010437868587234486,8564.0,True
22180,"Fayetteville, NC",391091.049233428,392380.0,-0.3284955315184189,23188.82692935039,True
15500,"Burlington, NC",176437.0,176893.0,-0.2577829535368839,9827.0,True
29460,"Lakeland-Winter Haven, FL",790637.0,790694.0,-0.00720885702939443,35167.0,True
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",167017.0,166936.0,0.048521589111995014,7341.0,True
14010,"Bloomington, IL",171761.0,171556.0,0.11949450908158268,10347.0,True
37900,"Peoria, IL",364183.68620650726,365202.0,-0.2788357658207612,22504.656769496236,True
41860,"San Francisco-Oakland-Fremont, CA",4644131.0,4645029.0,-0.019332495017792137,224557.0,True
23420,"Fresno, CA",1177055.0,1177665.0,-0.0517974126767799,50798.0,True
25260,"Hanford-Corcoran, CA",153467.0,153298.0,0.110242795078866,7826.0,True
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",704611.4097744793,704836.0,-0.03186418195447738,34833.75883119818,True
13780,"Binghamton, NY",243685.83945093467,245242.0,-0.6345408001342882,16530.106695524242,True
26980,"Iowa City, IA",178940.92588918057,179200.0,-0.1445726064840593,7003.434370692908,True
20220,"Dubuque, IA",100467.67276461427,99030.0,1.451754786038845,5918.78608699217,True
28660,"Killeen-Temple, TX",501664.24665312853,494360.0,1.477515707809801,25053.725807483315,True
36220,"Odessa, TX",164663.0,164654.0,0.0054660075066503095,5326.0,True
45060,"Syracuse, NY",654958.5104310561,656410.0,-0.22112545039591966,44017.057162901714,True
24220,"Grand Forks, ND-MN",105788.48534831632,103628.0,2.0848470956848697,7994.899049570968,False
31860,"Mankato, MN",104107.0,104282.0,-0.16781419612205367,6504.0,True
49620,"York-Hanover, PA",462931.0,462924.0,0.0015121272606302546,20616.0,True
23900,"Gettysburg, PA",107154.5377450114,106115.0,0.9796331762817724,6637.399544279564,True
14540,"Bowling Green, KY",186873.66924753992,186959.0,-0.04564142537138212,7625.297928599488,True
17300,"Clarksville, TN-KY",334216.8703639262,334564.0,-0.103755824318748,14152.359391767446,True
25220,"Hammond, LA",136677.38246759865,136738.0,-0.04433115330145656,5049.547499173031,True
14860,"Bridgeport-Stamford-Danbury, CT",956094.0,956330.0,-0.02467767402465676,46878.0,True
24540,"Greeley, CO",350999.0,350396.0,0.1720910056050868,16408.0,True
15540,"Burlington-South Burlington, VT",226467.54299787703,227846.0,-0.6049950414415762,9234.038715026865,True
28140,"Kansas City, MO-KS",2216457.938428071,2218142.0,-0.07592217143578446,95234.06190768973,True
45940,"Trenton-Princeton, NJ",385884.0,385864.0,0.005183173346049385,16222.0,True
47220,"Vineland, NJ",153911.13348511042,153305.0,0.3953775056980649,8033.799666271777,True
22140,"Farmington, NM",120771.6742021745,120942.0,-0.14083262871913707,6413.256861617592,True
16180,"Carson City, NV",60231.907049771755,58384.0,3.1650915486635975,3542.2635798821684,False
13220,"Beckley, WV",112472.0,112714.0,-0.2147026988661568,4638.0,True
33860,"Montgomery, AL",385669.5398528755,386024.0,-0.09182334443570409,16596.606478227703,True
46220,"Tuscaloosa, AL",278259.0264583647,278526.0,-0.09585228726773136,11671.983359241469,True
49180,"Winston-Salem, NC",689773.0058083994,689766.0,0.0010156789982991514,30194.69461157029,True
35840,"North Port-Bradenton-Sarasota, FL",888928.0,889339.0,-0.046214098335955134,41803.0,True
39460,"Punta Gorda, FL",201084.0,201064.0,0.00994708152628019,9322.0,True
41500,"Salinas, CA",439831.5616023616,437613.0,0.5069688520134494,21436.798704862285,True
40140,"Riverside-San Bernardino-Ontario, CA",4676911.0,4675704.0,0.025814294489129336,204484.0,True
42660,"Seattle-Tacoma-Bellevue, WA",4061987.0,4061920.0,0.0016494662622602119,189781.0,True
46540,"Utica-Rome, NY",288140.65390202333,288881.0,-0.2562806477326885,20465.402860863713,True
48060,"Watertown-Fort Drum, NY",116592.35114345555,115040.0,1.3494012025865394,10560.892231048583,True
26580,"Huntington-Ashland, WV-KY-OH",369353.57666357147,370729.0,-0.37100505663935973,17573.20993066581,True
39300,"Providence-Warwick, RI-MA",1683072.0,1684071.0,-0.059320539335930615,76344.0,True
